business_id,subsector
103485,Fitness & Recreation
103526,Clothing & Apparel
103545,Financial Services
103546,Miscellaneous
103549,Miscellaneous
103563,Restaurants
103565,Medical Offices
103577,Medical Offices
103579,Restaurants
103585,Miscellaneous
103593,Miscellaneous
103597,Miscellaneous
103609,Restaurants
103615,Medical Offices
103618,Coffee & Tea
103636,Miscellaneous
103646,Miscellaneous
103676,Miscellaneous
103683,Medical Offices
103695,Miscellaneous
103710,Financial Services
103731,Business Services
103732,Miscellaneous
103755,Cleaning Services
103771,Home & Garden
103783,Miscellaneous
103788,Medical Offices
103790,Medical Offices
103794,Health & Beauty
103814,Restaurants
103817,Miscellaneous
103840,Coffee & Tea
103863,Restaurants
103866,Miscellaneous
103873,Restaurants
103884,Miscellaneous
103885,Miscellaneous
103899,Restaurants
103911,Real Estate
103914,Restaurants
103935,Health & Beauty
103937,Repair & Maintenance
103956,Miscellaneous
103957,Miscellaneous
103962,Automotive Retail
103963,Miscellaneous
103964,Miscellaneous
103985,Specialized Healthcare
103998,Repair & Maintenance
103999,Bars & Nightlife
104007,Miscellaneous
104029,Miscellaneous
104057,Miscellaneous
104059,Business Services
104066,Health & Beauty
104070,IT Services
104079,Miscellaneous
104094,Restaurants
104115,Specialty Retail
104140,Miscellaneous
104150,Repair & Maintenance
104153,Repair & Maintenance
104163,Medical Offices
104165,Clothing & Apparel
104184,Restaurants
104187,Miscellaneous
104188,Miscellaneous
104222,Miscellaneous
104246,Miscellaneous
104270,Miscellaneous
104277,Restaurants
104291,Miscellaneous
104292,Miscellaneous
104296,Miscellaneous
104327,Financial Services
104330,Events & Venues
104334,Bakery & Desserts
104349,Telecommunications
104352,General Merchandise
104356,Miscellaneous
104357,Restaurants
104374,Health & Beauty
104380,Health & Beauty
104412,Miscellaneous
104441,Miscellaneous
104442,Financial Services
104471,Health & Beauty
104533,Miscellaneous
104535,Miscellaneous
104538,Miscellaneous
104570,Miscellaneous
104578,Restaurants
104587,Miscellaneous
104601,Construction & Contractors
104607,Miscellaneous
104622,Restaurants
104624,Miscellaneous
104626,Miscellaneous
104627,Financial Services
104628,Miscellaneous
104637,Medical Offices
104642,Miscellaneous
104648,Miscellaneous
104652,Miscellaneous
104654,Miscellaneous
104656,Miscellaneous
104659,Fitness & Recreation
104682,Hotels & Motels
104694,Dry Cleaning & Laundry
104696,Miscellaneous
104699,Miscellaneous
104701,Miscellaneous
104719,Restaurants
104736,Schools
104742,Miscellaneous
104755,Miscellaneous
104757,Bars & Nightlife
104772,Restaurants
104773,Restaurants
104799,Specialty Food
104813,Miscellaneous
104826,Specialized Healthcare
104832,Miscellaneous
104849,Dry Cleaning & Laundry
104855,Miscellaneous
104857,Miscellaneous
104877,Miscellaneous
104887,Miscellaneous
104888,Medical Offices
104897,Miscellaneous
104924,Restaurants
104949,Real Estate
104964,Health & Beauty
104966,Specialty Food
104983,Medical Offices
105012,Clothing & Apparel
105019,Restaurants
105043,Health & Beauty
105044,Miscellaneous
105048,Restaurants
105051,Restaurants
105061,Plumbing & HVAC
105064,Fitness & Recreation
105065,Miscellaneous
105067,Miscellaneous
105085,Bakery & Desserts
105087,Miscellaneous
105118,Arts & Entertainment
105124,Automotive Retail
105127,Financial Services
105142,Miscellaneous
105163,Hotels & Motels
105208,Miscellaneous
105216,Financial Services
105225,Clothing & Apparel
105229,Health & Beauty
105232,Construction & Contractors
105253,Mental Health
105257,Real Estate
105262,Bars & Nightlife
105285,Bars & Nightlife
105314,Miscellaneous
105331,Health & Beauty
105349,Restaurants
105374,Specialized Healthcare
105391,Pet Services
105408,Miscellaneous
105425,Miscellaneous
105434,Cleaning Services
105441,Pharmacy
105449,Miscellaneous
105452,Miscellaneous
105453,Fitness & Recreation
105460,Real Estate
105461,Coffee & Tea
105484,Bars & Nightlife
105508,Miscellaneous
105509,Medical Offices
105525,Clothing & Apparel
105540,Restaurants
105550,Miscellaneous
105567,Fitness & Recreation
105568,Coffee & Tea
105580,Health & Beauty
105619,Restaurants
105620,Health & Beauty
105627,Miscellaneous
105635,Arts & Entertainment
105653,Miscellaneous
105657,Health & Beauty
105702,Miscellaneous
105703,Business Services
105740,Miscellaneous
105741,Miscellaneous
105772,Miscellaneous
105820,Miscellaneous
105834,Miscellaneous
105855,Home & Garden
105856,Miscellaneous
105858,Miscellaneous
105863,Towing & Roadside
105891,Miscellaneous
105904,Health & Beauty
105908,Legal Services
105910,Financial Services
105917,Financial Services
105953,Restaurants
105966,Medical Offices
105974,Repair & Maintenance
105982,Consulting
105994,Miscellaneous
106005,Real Estate
106034,Miscellaneous
106076,Medical Offices
106078,Fitness & Recreation
106083,Restaurants
106123,Automotive Retail
106184,Financial Services
106190,Financial Services
106191,Health & Beauty
106206,Construction & Contractors
106222,Fitness & Recreation
106242,Miscellaneous
106257,Legal Services
106258,Specialty Food
106260,Specialty Food
106266,Schools
106267,Pet Services
106274,Cleaning Services
106277,Health & Beauty
106295,Health & Beauty
106382,Schools
106383,Miscellaneous
106388,Miscellaneous
106393,Health & Beauty
106396,Miscellaneous
106504,Miscellaneous
106508,Restaurants
106538,Miscellaneous
106543,Miscellaneous
106567,Miscellaneous
106573,Miscellaneous
106578,Home & Garden
106579,Miscellaneous
106601,Miscellaneous
106641,Miscellaneous
106654,Bars & Nightlife
106667,Real Estate
106670,Miscellaneous
106677,Miscellaneous
106679,Miscellaneous
106689,Restaurants
106692,Bakery & Desserts
106693,Clothing & Apparel
106699,Miscellaneous
106715,Miscellaneous
106717,Legal Services
106733,Clothing & Apparel
106738,Coffee & Tea
106740,Business Services
106743,Restaurants
106754,Restaurants
106760,Repair & Maintenance
106781,Miscellaneous
106782,Miscellaneous
106792,Restaurants
106795,Miscellaneous
106807,Specialty Food
106814,Miscellaneous
106833,Travel Services
106836,Fast Food
106846,Miscellaneous
106847,Cleaning Services
106859,Miscellaneous
106875,Health & Beauty
106881,Miscellaneous
106889,Miscellaneous
106890,Miscellaneous
106914,Miscellaneous
106921,Miscellaneous
106922,Miscellaneous
106927,Miscellaneous
106930,Miscellaneous
106957,Miscellaneous
106960,Financial Services
106965,Miscellaneous
106969,Health & Beauty
106984,Miscellaneous
106988,Miscellaneous
106994,Miscellaneous
107010,Miscellaneous
107077,Miscellaneous
107094,Miscellaneous
107103,Childcare
107138,Miscellaneous
107141,Dry Cleaning & Laundry
107147,Miscellaneous
107148,Construction & Contractors
107161,Legal Services
107196,Fitness & Recreation
107214,Bars & Nightlife
107272,Automotive Retail
107274,Fitness & Recreation
107282,Miscellaneous
107287,Miscellaneous
107305,Repair & Maintenance
107318,Repair & Maintenance
107334,Miscellaneous
107344,Home & Garden
107351,Miscellaneous
107381,Miscellaneous
107386,Restaurants
107393,Real Estate
107401,Health & Beauty
107404,Legal Services
107406,Pharmacy
107410,Health & Beauty
107423,Miscellaneous
107429,Restaurants
107435,Miscellaneous
107438,Miscellaneous
107458,Miscellaneous
107491,Miscellaneous
107504,Home & Garden
107510,Telecommunications
107516,Bakery & Desserts
107517,Miscellaneous
107528,Restaurants
107529,Miscellaneous
107542,Fitness & Recreation
107554,Health & Beauty
107563,Restaurants
107570,Real Estate
107584,Miscellaneous
107623,Plumbing & HVAC
107632,Telecommunications
107648,Restaurants
107655,Miscellaneous
107701,Miscellaneous
107702,Miscellaneous
107703,Clothing & Apparel
107705,Real Estate
107708,Repair & Maintenance
107710,Miscellaneous
107717,Miscellaneous
107718,Miscellaneous
107736,Consulting
107745,Cleaning Services
107765,Bars & Nightlife
107769,Coffee & Tea
107770,Miscellaneous
107775,Real Estate
107781,Clothing & Apparel
107783,Miscellaneous
107791,Arts & Entertainment
107805,Miscellaneous
107838,Restaurants
107851,Medical Offices
107861,Miscellaneous
107874,Miscellaneous
107885,Miscellaneous
107893,Miscellaneous
107918,Home & Garden
107926,Restaurants
107933,Miscellaneous
107934,Miscellaneous
108025,Miscellaneous
108030,Childcare
108041,Medical Offices
108046,Real Estate
108116,Automotive Retail
108143,Restaurants
108151,Bakery & Desserts
108155,Bakery & Desserts
108162,Miscellaneous
108169,Miscellaneous
108174,Bars & Nightlife
108177,Repair & Maintenance
108178,Miscellaneous
108188,Schools
108193,Miscellaneous
108198,Miscellaneous
108205,Bars & Nightlife
108233,Real Estate
108255,Events & Venues
108256,Schools
108263,Telecommunications
108268,Events & Venues
108278,Miscellaneous
108284,Restaurants
108287,Miscellaneous
108298,Bakery & Desserts
108299,Miscellaneous
108300,Miscellaneous
108320,Restaurants
108328,Miscellaneous
108329,Travel Services
108353,Real Estate
108372,Miscellaneous
108404,Travel Services
108456,Miscellaneous
108457,Financial Services
108461,Miscellaneous
108463,Financial Services
108492,Miscellaneous
108493,Automotive Retail
108506,Miscellaneous
108521,Miscellaneous
108546,Miscellaneous
108557,Miscellaneous
108570,Miscellaneous
108572,Coffee & Tea
108578,Medical Offices
108583,Miscellaneous
108594,Bars & Nightlife
108595,Bars & Nightlife
108607,Telecommunications
108608,Miscellaneous
108613,Sports & Recreation
108654,Financial Services
108662,Financial Services
108663,Health & Beauty
108678,Miscellaneous
108679,Restaurants
108681,Miscellaneous
108691,Miscellaneous
108701,Health & Beauty
108715,Dry Cleaning & Laundry
108770,Medical Offices
108792,Pharmacy
108811,Miscellaneous
108819,Miscellaneous
108820,Miscellaneous
108825,Restaurants
108826,Specialty Food
108845,Miscellaneous
108877,Miscellaneous
108896,Consulting
108929,Home & Garden
108957,Miscellaneous
108996,Restaurants
109001,Specialty Food
109009,Miscellaneous
109029,Events & Venues
109033,Automotive Retail
109058,Telecommunications
109060,Restaurants
109067,Miscellaneous
109068,Bars & Nightlife
109070,Bars & Nightlife
109086,Restaurants
109095,Financial Services
109100,Restaurants
109125,Miscellaneous
109137,Restaurants
109150,Legal Services
109170,Miscellaneous
109182,Miscellaneous
109218,Miscellaneous
109232,Health & Beauty
109239,Car Wash & Detailing
109277,Miscellaneous
109301,Telecommunications
109302,Clothing & Apparel
109303,Bakery & Desserts
109327,Childcare
109332,Health & Beauty
109339,Miscellaneous
109350,Miscellaneous
109398,Miscellaneous
109404,Miscellaneous
109438,Miscellaneous
109505,Specialty Food
109544,Miscellaneous
109546,Pharmacy
109558,Miscellaneous
109563,Schools
109566,Miscellaneous
109581,Miscellaneous
109613,Home & Garden
109619,Restaurants
109633,Bakery & Desserts
109655,Financial Services
109663,Restaurants
109674,Fitness & Recreation
109686,Schools
109744,Miscellaneous
109751,Miscellaneous
109753,General Merchandise
109765,Miscellaneous
109807,Miscellaneous
109823,Bars & Nightlife
109831,Restaurants
109846,Clothing & Apparel
109853,Miscellaneous
109860,Restaurants
109883,Home & Garden
109887,Miscellaneous
109889,Miscellaneous
109905,Miscellaneous
109906,Bars & Nightlife
109915,Miscellaneous
109930,Miscellaneous
109940,Miscellaneous
109954,Miscellaneous
109956,Bars & Nightlife
109962,Miscellaneous
109972,Health & Beauty
109985,Restaurants
110024,Fast Food
110037,Health & Beauty
110045,Real Estate
110070,Fitness & Recreation
110080,IT Services
110107,Miscellaneous
110123,Sports & Recreation
110133,Coffee & Tea
110135,Miscellaneous
110138,Specialty Food
110162,Miscellaneous
110165,Restaurants
110166,Miscellaneous
110169,Restaurants
110196,Health & Beauty
110199,Miscellaneous
110225,Business Services
110227,Restaurants
110252,Real Estate
110256,Restaurants
110285,Clothing & Apparel
110290,Miscellaneous
110313,Clothing & Apparel
110315,Sports & Recreation
110338,Automotive Retail
110341,Miscellaneous
110345,Specialty Food
110363,Miscellaneous
110398,Miscellaneous
110407,Construction & Contractors
110411,Repair & Maintenance
110429,Miscellaneous
110435,Restaurants
110469,Miscellaneous
110493,Miscellaneous
110499,Landscaping
110506,Miscellaneous
110516,Miscellaneous
110536,Restaurants
110542,Miscellaneous
110546,Car Wash & Detailing
110549,Bakery & Desserts
110572,Miscellaneous
110573,Miscellaneous
110589,Restaurants
110592,Consulting
110595,Restaurants
110614,Towing & Roadside
110616,Restaurants
110619,Restaurants
110628,Hotels & Motels
110652,Miscellaneous
110707,Miscellaneous
110710,Legal Services
110721,Repair & Maintenance
110734,Bars & Nightlife
110744,Miscellaneous
110770,Financial Services
110774,Restaurants
110784,Restaurants
110805,Restaurants
110809,Automotive Retail
110821,Legal Services
110849,Miscellaneous
110868,Miscellaneous
110873,Miscellaneous
110882,Restaurants
110894,Automotive Retail
110901,Miscellaneous
110907,Miscellaneous
110912,Miscellaneous
110919,Restaurants
110922,Restaurants
110944,Coffee & Tea
110966,Miscellaneous
110989,Health & Beauty
110996,Restaurants
111022,Miscellaneous
111056,Health & Beauty
111073,Miscellaneous
111076,Health & Beauty
111131,Restaurants
111133,Health & Beauty
111153,Miscellaneous
111156,Health & Beauty
111179,Restaurants
111182,Miscellaneous
111191,Miscellaneous
111208,Miscellaneous
111224,Miscellaneous
111236,Miscellaneous
111238,Fast Food
111247,Events & Venues
111251,Dry Cleaning & Laundry
111266,Miscellaneous
111277,Miscellaneous
111283,Specialty Food
111304,Miscellaneous
111310,Restaurants
111319,Construction & Contractors
111368,Miscellaneous
111369,Miscellaneous
111391,Miscellaneous
111407,Miscellaneous
111412,Miscellaneous
111419,Health & Beauty
111426,Specialty Food
111477,Restaurants
111491,Miscellaneous
111505,Miscellaneous
111519,Restaurants
111531,Legal Services
111536,Repair & Maintenance
111551,Miscellaneous
111555,Coffee & Tea
111561,Miscellaneous
111571,Miscellaneous
111595,Bars & Nightlife
111597,Fitness & Recreation
111609,Construction & Contractors
111618,Miscellaneous
111629,Restaurants
111640,Health & Beauty
111649,Medical Offices
111659,Hotels & Motels
111699,Restaurants
111731,Miscellaneous
111769,Restaurants
111775,Automotive Retail
111792,Health & Beauty
111805,Events & Venues
111806,Miscellaneous
111826,Coffee & Tea
111847,Miscellaneous
111852,Schools
111866,Restaurants
111907,Real Estate
111909,Medical Offices
111912,Miscellaneous
111914,Repair & Maintenance
111927,Medical Offices
111961,Home & Garden
111967,Restaurants
111990,Specialty Food
112007,Miscellaneous
112009,Fitness & Recreation
112022,Bars & Nightlife
112025,Miscellaneous
112026,Miscellaneous
112035,Miscellaneous
112046,Legal Services
112072,Restaurants
112090,Restaurants
112141,Bars & Nightlife
112155,Miscellaneous
112158,Miscellaneous
112169,Miscellaneous
112181,Miscellaneous
112182,Miscellaneous
112191,Miscellaneous
112194,Miscellaneous
112195,Miscellaneous
112199,Miscellaneous
112204,Clothing & Apparel
112236,Restaurants
112248,Bakery & Desserts
112254,Miscellaneous
112272,Bars & Nightlife
112291,Bars & Nightlife
112292,Restaurants
112307,Financial Services
112312,Health & Beauty
112317,Miscellaneous
112326,Specialty Food
112327,Health & Beauty
112328,Fast Food
112336,Restaurants
112344,Restaurants
112346,Coffee & Tea
112347,Financial Services
112355,Miscellaneous
112371,Health & Beauty
112401,Clothing & Apparel
112419,Restaurants
112430,Miscellaneous
112434,Miscellaneous
112438,Miscellaneous
112446,Health & Beauty
112447,Fast Food
112448,Medical Offices
112450,Miscellaneous
112452,Fitness & Recreation
112453,Miscellaneous
112471,Legal Services
112489,Health & Beauty
112491,Restaurants
112506,Miscellaneous
112507,Bars & Nightlife
112514,Bars & Nightlife
112540,General Merchandise
112557,Miscellaneous
112572,Specialty Retail
112584,Miscellaneous
112590,Miscellaneous
112605,Miscellaneous
112608,Schools
112622,Miscellaneous
112631,Miscellaneous
112636,Restaurants
112641,Bars & Nightlife
112647,Financial Services
112648,Bars & Nightlife
112657,Miscellaneous
112718,Health & Beauty
112722,Fitness & Recreation
112730,Miscellaneous
112732,Restaurants
112733,Fast Food
112734,Construction & Contractors
112771,Telecommunications
112836,Restaurants
112862,Miscellaneous
112869,Miscellaneous
112891,Restaurants
112893,Pharmacy
112940,Miscellaneous
112948,Miscellaneous
112964,Miscellaneous
112990,Restaurants
112993,Restaurants
113006,Restaurants
113008,Clothing & Apparel
113023,Financial Services
113053,Health & Beauty
113080,Miscellaneous
113097,Miscellaneous
113101,Bakery & Desserts
113113,Health & Beauty
113124,Sports & Recreation
113125,Events & Venues
113130,Coffee & Tea
113164,Restaurants
113176,Pet Services
113180,Restaurants
113198,Miscellaneous
113203,Medical Offices
113231,Restaurants
113232,Health & Beauty
113249,Restaurants
113292,Miscellaneous
113303,Schools
113327,Miscellaneous
113340,Miscellaneous
113345,Accounting
113368,Health & Beauty
113385,Miscellaneous
113414,Restaurants
113417,Health & Beauty
113459,Miscellaneous
113481,Fitness & Recreation
113503,Miscellaneous
113509,Pet Services
113512,Bakery & Desserts
113527,Bars & Nightlife
113532,Miscellaneous
113567,Repair & Maintenance
113570,Miscellaneous
113577,Health & Beauty
113588,Miscellaneous
113615,Miscellaneous
113621,Miscellaneous
113630,Medical Offices
113631,Miscellaneous
113632,Miscellaneous
113637,Restaurants
113643,Miscellaneous
113663,Miscellaneous
113664,Restaurants
113667,Health & Beauty
113703,Restaurants
113708,Restaurants
113716,Specialty Food
113717,Miscellaneous
113723,Restaurants
113731,Fast Food
113738,Miscellaneous
113784,Hotels & Motels
113785,Restaurants
113790,Restaurants
113808,Restaurants
113833,Health & Beauty
113849,Restaurants
